ACCOUNTID;MULTIPLAY;CONTRACT_LENGTH;3G-V;3G-D ;INTERNET;IPTV-U;IPTV-P;WL-V;CONCURENTI;INCIDENTE;STATUT_CONTRACT;SOLICITARI_REZILIERE;PRET_ABON;QUALITY_PERCEPTION;COST_PERCEPTION;IPTV_STB_QUANTITY;QNT_APELARI;QNT_PORT_REZ;AVG_PERCEPTION;QNT_INCEDENT;LUNI_DATOR;SUMA_ACHITARII;CNT_SERVICII;IS_CHURN;CHURN_DATE
6616896;['INTERNET'];341.0;0;0;1;0;0;0;0;0;3;0;160.0;0.0;1;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0;
6618227;['INTERNET', 'IPTV-U'];341.0;0;0;1;1;0;0;0;1;3;4;195.0;0.06666666666666667;1;0.0;0.0;5.0;0.0;1.0;0.0;0.9666666666666667;2.0;0;
6619454;['3G-V', 'INTERNET', 'WL-V', 'IPTV-U'];341.0;1;0;1;1;0;1;0;0;3;0;195.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.7666666666666667;4.0;0;
6619730;['INTERNET', 'IPTV-U'];24.0;0;0;1;1;0;0;0;0;3;0;195.0;0.0;1;0.0;0.0;0.0;1.0;0.0;0.38461538461538464;0.6538461538461539;2.0;1;30.09.2022
6620087;['WL-V', 'INTERNET', 'IPTV-U'];341.0;0;0;1;1;0;1;0;0;3;0;195.0;0.0;1;0.0;0.0;0.0;1.0;0.0;0.0;1.0;3.0;0;
6632529;['IPTV-P', 'INTERNET'];341.0;0;0;1;0;1;0;0;0;3;3;190.0;0.0;1;0.0;0.0;3.0;0.0;0.0;0.0;0.6333333333333333;2.0;0;
6635097;['3G-V', 'INTERNET', 'WL-V', 'IPTV-P'];341.0;1;0;1;0;1;1;0;0;3;5;220.0;0.0;1;1.0;1.0;9.0;0.0;0.0;0.0;1.0;4.0;0;
6638714;[];344.0;0;0;0;0;0;0;0;1;3;0;195.0;0.3448275862068966;1;0.0;0.0;0.0;1.0;2.0;0.0;0.7586206896551724;1.0;1;31.12.2022
6643549;['3G-V', 'INTERNET', 'WL-V', 'IPTV-P'];341.0;1;0;1;0;1;1;0;0;3;11;50.0;0.0;1;0.0;0.0;22.0;1.0;0.0;0.0;0.6333333333333333;4.0;0;
6645094;['WL-V', 'INTERNET', 'IPTV-U'];24.0;0;0;1;1;0;1;0;0;0;0;168.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0;
6647846;['INTERNET', 'IPTV-U'];24.0;0;0;1;1;0;0;0;1;0;4;220.0;0.6;1;1.6;2.0;4.0;1.0;1.0;0.0;0.7333333333333333;2.0;0;
6649642;['INTERNET', 'IPTV-U'];24.0;0;0;1;1;0;0;0;0;0;0;215.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.9666666666666667;2.0;0;
6649684;['IPTV-P', 'INTERNET'];24.0;0;0;1;0;1;0;0;1;0;0;280.0;0.4666666666666667;1;1.8333333333333333;2.0;0.0;0.0;1.0;0.0;0.7666666666666667;2.0;0;
6649725;['3G-V', 'INTERNET', 'IPTV-P'];24.0;1;0;1;0;1;0;0;0;3;0;170.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.88;3.0;1;31.08.2022
3129649;[];24.0;0;0;0;0;0;0;0;1;3;0;170.0;0.23529411764705882;1;0.0;0.0;0.0;0.0;1.0;0.0;0.7647058823529411;1.0;1;31.01.2022
6649938;['3G-V', 'INTERNET', 'IPTV-U'];341.0;1;0;1;1;0;0;0;0;3;11;215.0;0.0;1;0.0;0.0;25.0;1.0;0.0;0.0;0.896551724137931;3.0;0;
6653586;['3G-V', 'INTERNET', 'WL-V', 'IPTV-P'];24.0;1;0;1;0;1;1;0;0;0;1;160.0;0.0;1;0.0;0.0;1.0;0.13793103448275862;0.0;0.0;1.0;4.0;0;
6654848;['3G-V', '3G-D'];339.0;1;1;0;0;0;0;0;0;3;0;195.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.5517241379310345;2.0;0;
6656403;['3G-V', 'INTERNET', 'IPTV-P'];24.0;1;0;1;0;1;0;0;0;0;4;200.0;0.0;1;0.13793103448275862;1.0;4.0;0.13793103448275862;0.0;0.0;0.9310344827586207;3.0;0;
6656932;['3G-V', 'INTERNET', 'WL-V', 'IPTV-P'];340.0;1;0;1;0;1;1;0;1;3;11;190.0;0.6206896551724138;1;0.0;0.0;25.0;1.0;2.0;0.0;0.9655172413793104;4.0;0;
6658225;['3G-V', 'INTERNET', 'IPTV-P'];24.0;1;0;1;0;1;0;1;0;1;1;190.0;0.0;1;0.0;0.0;1.0;1.0;0.0;0.0;1.0;3.0;0;
6691450;[];24.0;0;0;0;0;0;0;0;0;0;0;170.0;0.0;1;0.0;0.0;0.0;1.0;0.0;0.0;0.4;1.0;1;30.06.2021
6691951;['IPTV-P', 'INTERNET'];340.0;0;0;1;0;1;0;0;0;3;0;190.0;0.0;1;0.0;0.0;0.0;1.0;0.0;0.0;0.7931034482758621;2.0;0;
6692026;[];340.0;0;0;0;0;0;0;0;0;3;0;160.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.9259259259259259;1.0;1;30.11.2022
6693585;['WL-V'];24.0;0;0;0;0;0;1;1;0;0;0;170.0;0.0;1;0.0;0.0;0.0;1.0;0.0;0.0;0.6666666666666666;1.0;1;30.11.2020
6695538;['3G-V'];340.0;1;0;0;0;0;0;0;1;3;0;50.0;0.7586206896551724;1;0.0;0.0;0.0;1.0;1.0;0.0;0.9655172413793104;1.0;0;
6698961;['INTERNET'];340.0;0;0;1;0;0;0;0;0;3;0;160.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0;
6700446;[];24.0;0;0;0;0;0;0;0;0;1;0;230.0;0.0;1;2.0;2.0;0.0;0.0;0.0;0.0;0.5;1.0;1;31.10.2021
6701941;['3G-V', 'INTERNET', 'IPTV-P'];337.0;1;0;1;0;1;0;0;1;3;1;220.0;0.6206896551724138;1;0.9655172413793104;1.0;1.0;0.0;1.0;0.0;0.896551724137931;3.0;0;
6702027;['3G-V', 'INTERNET'];339.0;1;0;1;0;0;0;0;0;3;1;160.0;0.0;1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;0;
6702814;['IPTV-P', 'INTERNET'];336.0;0;0;1;0;1;0;0;1;3;9;190.0;0.4642857142857143;1;0.0;0.0;9.0;1.0;2.0;0.0;0.5357142857142857;2.0;0;
6703957;['3G-V', 'INTERNET', 'IPTV-U', 'IPTV-P'];335.0;1;0;1;1;1;0;0;3;3;0;215.0;0.9642857142857143;1;0.0;0.0;0.0;1.0;5.0;0.0;0.8571428571428571;4.0;0;
6704104;['IPTV-P', 'INTERNET', 'WL-V'];24.0;0;0;1;0;1;1;0;0;0;5;160.0;0.0;1;0.0;0.0;5.0;0.07142857142857142;0.0;0.0;0.8214285714285714;3.0;0;
6706979;['3G-V', 'INTERNET', 'WL-V'];24.0;1;0;1;0;0;1;0;0;3;7;128.0;0.0;1;0.0;0.0;7.0;1.0;0.0;0.0;0.9285714285714286;3.0;0;
6708510;['3G-V', 'INTERNET', 'WL-V', 'IPTV-U'];12.0;1;0;1;1;0;1;1;0;1;0;168.0;0.0;1;0.0;0.0;0.0;1.0;0.0;0.0;1.0;4.0;0;
6710682;['3G-V', 'INTERNET', 'WL-V'];339.0;1;0;1;0;0;1;0;3;3;2;160.0;2.0714285714285716;1;0.0;0.0;2.0;0.0;7.0;0.0;0.75;3.0;0;
6712299;['IPTV-P', 'INTERNET'];339.0;0;0;1;0;1;0;0;0;3;0;190.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.9285714285714286;2.0;0;
6716977;['IPTV-P', 'INTERNET'];339.0;0;0;1;0;1;0;0;0;3;0;190.0;0.0;1;0.0;0.0;0.0;1.0;0.0;0.0;0.9285714285714286;2.0;0;
6717017;['INTERNET'];339.0;0;0;1;0;0;0;0;0;3;0;160.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.8214285714285714;1.0;0;
6720360;['IPTV-P', 'INTERNET'];24.0;0;0;1;0;1;0;1;1;1;4;190.0;0.35714285714285715;1;0.0;0.0;5.0;1.0;1.0;0.0;0.9642857142857143;2.0;0;
6722549;['WL-V', 'INTERNET'];338.0;0;0;1;0;0;1;0;0;3;0;160.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.8571428571428571;2.0;0;
6722639;['INTERNET'];338.0;0;0;1;0;0;0;0;0;3;0;160.0;0.0;1;0.0;0.0;0.0;1.0;0.0;0.03571428571428571;0.6785714285714286;1.0;0;
6725434;[];339.0;0;0;0;0;0;0;0;1;2;0;190.0;0.5416666666666666;1;0.0;0.0;0.0;1.0;2.0;0.0;0.8333333333333334;1.0;1;30.09.2022
6729553;['IPTV-P', 'INTERNET'];24.0;0;0;1;0;1;0;0;0;0;0;190.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.9642857142857143;2.0;0;
6730536;['3G-V', 'INTERNET', 'IPTV-P'];24.0;1;0;1;0;1;0;0;0;3;5;200.0;0.0;1;0.0;0.0;5.0;0.0;0.0;0.0;0.75;3.0;0;
6730654;['3G-V', 'INTERNET', 'WL-V', 'IPTV-P'];24.0;1;0;1;0;1;1;0;0;1;5;190.0;0.0;1;0.0;0.0;5.0;0.0;0.0;0.0;0.75;4.0;0;
6730890;['IPTV-P', 'INTERNET', 'WL-V'];24.0;0;0;1;0;1;1;0;0;3;0;190.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.037037037037037035;0.5555555555555556;3.0;0;
6731081;['3G-V', 'INTERNET', 'WL-V', 'IPTV-P'];339.0;1;0;1;0;1;1;0;0;3;0;190.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.7037037037037037;4.0;0;
6731083;['3G-V', 'INTERNET', 'WL-V', '3G-D'];24.0;1;1;1;0;0;1;0;0;0;0;160.0;0.0;1;0.0;0.0;0.0;0.14814814814814814;0.0;0.0;0.7777777777777778;4.0;0;
6732395;['INTERNET', 'IPTV-U', '3G-D'];338.0;0;1;1;1;0;0;0;1;3;0;215.0;0.14814814814814814;1;0.0;0.0;0.0;1.0;1.0;0.0;0.8148148148148148;3.0;0;
6733269;['IPTV-P', 'INTERNET', 'WL-V'];336.0;0;0;1;0;1;1;1;0;3;4;190.0;0.0;1;0.0;0.0;5.0;0.0;0.0;0.0;1.0;3.0;0;
6733315;[];24.0;0;0;0;0;0;0;0;0;0;0;140.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1;30.11.2020
6734588;['3G-V', 'WL-V'];24.0;1;0;0;0;0;1;0;0;3;0;215.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.4074074074074074;0.4074074074074074;2.0;0;
6755037;['3G-V', 'INTERNET'];338.0;1;0;1;0;0;0;0;1;3;5;190.0;0.2962962962962963;1;0.0;0.0;5.0;0.0;1.0;0.0;1.0;2.0;0;
6755234;['IPTV-P', 'INTERNET'];338.0;0;0;1;0;1;0;0;0;3;11;190.0;0.0;1;0.0;0.0;25.0;0.0;0.0;0.0;0.8518518518518519;2.0;0;
6755795;['IPTV-P', 'INTERNET'];24.0;0;0;1;0;1;0;0;2;3;0;220.0;0.9629629629629629;1;1.0;1.0;0.0;0.0;3.0;0.0;0.9629629629629629;2.0;0;
6806875;['3G-V', 'INTERNET', 'WL-V', 'IPTV-P'];335.0;1;0;1;0;1;1;0;0;2;0;220.0;0.0;1;0.8888888888888888;1.0;0.0;0.0;0.0;0.0;1.0;4.0;0;
6807082;['WL-V', 'INTERNET'];338.0;0;0;1;0;0;1;0;0;3;0;160.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0;
6807578;['WL-V'];338.0;0;0;0;0;0;1;0;0;3;0;190.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.88;1.0;1;30.11.2022
6808900;['3G-V', 'INTERNET', 'IPTV-P'];338.0;1;0;1;0;1;0;0;1;3;3;190.0;0.4444444444444444;1;0.0;0.0;3.0;0.0;1.0;0.0;0.7407407407407407;3.0;0;
6811128;['IPTV-P', 'INTERNET'];338.0;0;0;1;0;1;0;0;0;3;0;190.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.9259259259259259;2.0;0;
6811258;['3G-V', 'INTERNET', 'WL-V', 'IPTV-P'];338.0;1;0;1;0;1;1;0;0;3;0;190.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.9629629629629629;4.0;0;
6814470;['IPTV-P', 'INTERNET'];24.0;0;0;1;0;1;0;0;0;3;0;240.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.7037037037037037;2.0;0;
6825865;['WL-V', 'IPTV'];338.0;0;0;0;0;0;1;0;1;3;7;95.0;0.25925925925925924;1;0.0;0.0;7.0;0.0;1.0;0.0;0.9629629629629629;2.0;0;
6827146;['3G-V', 'INTERNET', 'IPTV-P'];24.0;1;0;1;0;1;0;0;1;1;0;190.0;0.7777777777777778;1;0.0;0.0;0.0;0.0;1.0;0.0;0.7407407407407407;3.0;0;
6832277;['WL-V', 'INTERNET', 'IPTV-U'];24.0;0;0;1;1;0;1;0;1;0;0;220.0;0.14814814814814814;1;0.0;0.0;0.0;0.14814814814814814;2.0;0.0;0.9629629629629629;3.0;0;
6832387;['WL-V'];337.0;0;0;0;0;0;1;0;0;3;4;160.0;0.0;1;0.0;0.0;4.0;0.0;0.0;0.0;0.9230769230769231;1.0;1;31.12.2022
6832399;['3G-V'];24.0;1;0;0;0;0;0;0;0;3;0;200.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.9230769230769231;1.0;1;31.12.2022
1876319;['3G-V', 'INTERNET', 'IPTV-P'];336.0;1;0;1;0;1;0;0;0;3;0;190.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.038461538461538464;0.8076923076923077;3.0;0;
6838269;['INTERNET'];24.0;0;0;1;0;0;0;0;0;3;0;160.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.038461538461538464;0.5384615384615384;1.0;0;
6839488;['3G-V', 'INTERNET', 'IPTV-U'];24.0;1;0;1;1;0;0;0;0;0;0;220.0;0.0;1;1.7692307692307692;2.0;0.0;0.0;0.0;0.0;0.7692307692307693;3.0;0;
6864420;[];24.0;0;0;0;0;0;0;0;0;0;0;170.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.4166666666666667;1.0;1;30.11.2021
6865938;['3G-V', 'INTERNET', 'IPTV-P'];334.0;1;0;1;0;1;0;0;0;2;0;190.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.7307692307692307;3.0;0;
6866016;['3G-V', 'INTERNET', 'WL-V'];336.0;1;0;1;0;0;1;1;1;3;0;160.0;0.19230769230769232;1;0.0;0.0;0.0;0.0;1.0;0.0;0.9230769230769231;3.0;0;
6866042;['IPTV-P', 'INTERNET'];24.0;0;0;1;0;1;0;0;2;2;1;220.0;0.8846153846153846;1;0.9615384615384616;1.0;1.0;0.0;3.0;0.0;1.0;2.0;0;
6868223;['3G-V', 'INTERNET'];336.0;1;0;1;0;0;0;0;0;3;0;160.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0;
6869444;['3G-V', 'INTERNET', 'IPTV-U'];336.0;1;0;1;1;0;0;0;1;3;0;300.0;0.68;1;1.0;1.0;0.0;0.0;2.0;0.0;0.8;3.0;0;
6869623;['3G-V', 'INTERNET', 'IPTV-P'];334.0;1;0;1;0;1;0;0;0;3;0;190.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.6;3.0;0;
6870241;['3G-V', 'WL-V'];24.0;1;0;0;0;0;1;0;0;3;0;50.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.56;2.0;0;
6870352;['WL-V', 'INTERNET'];336.0;0;0;1;0;0;1;0;0;3;1;160.0;0.0;1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;0;
7089726;['INTERNET', 'IPTV-U'];336.0;0;0;1;1;0;0;0;0;3;4;220.0;0.0;1;0.0;0.0;4.0;0.0;0.0;0.0;0.92;2.0;0;
7092791;['IPTV-P', 'INTERNET'];336.0;0;0;1;0;1;0;0;0;3;0;190.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.76;2.0;0;
7093489;['INTERNET', 'IPTV-U'];336.0;0;0;1;1;0;0;0;0;3;1;220.0;0.0;1;0.0;0.0;1.0;0.0;0.0;0.0;0.64;2.0;0;
7095039;['IPTV-P', 'INTERNET', 'WL-V'];336.0;0;0;1;0;1;1;0;0;3;11;190.0;0.0;1;0.0;0.0;25.0;0.0;0.0;0.0;0.92;3.0;0;
7122895;['3G-V', 'INTERNET', 'WL-V', '3G-D'];24.0;1;1;1;0;0;1;0;1;3;4;90.0;0.8;1;0.0;0.0;4.0;0.0;2.0;0.0;0.96;4.0;1;30.09.2022
7131586;[];336.0;0;0;0;0;0;0;0;0;3;0;190.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.96;1.0;0;
7135933;['3G-V', 'INTERNET', 'IPTV-P'];335.0;1;0;1;0;1;0;0;1;3;0;190.0;0.36;1;0.0;0.0;0.0;0.0;1.0;0.0;0.92;3.0;0;
7137082;['INTERNET'];24.0;0;0;1;0;0;0;0;1;2;7;160.0;0.56;1;0.0;0.0;7.0;0.0;2.0;0.0;0.92;1.0;1;30.06.2022
7137353;['IPTV-P', 'INTERNET', 'WL-V'];24.0;0;0;1;0;1;1;0;0;2;0;190.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.92;3.0;0;
2049723;['3G-V', 'INTERNET', 'IPTV-P'];24.0;1;0;1;0;1;0;0;2;0;0;190.0;1.0;1;0.0;0.0;0.0;0.0;4.0;0.0;0.7083333333333334;3.0;0;
7139492;['3G-V', 'INTERNET', 'WL-V', 'IPTV-P'];24.0;1;0;1;0;1;1;1;1;0;5;160.0;0.5833333333333334;1;0.0;0.0;7.0;0.0;1.0;0.0;0.9583333333333334;4.0;0;
7144226;['IPTV-P', 'INTERNET'];12.0;0;0;1;0;1;0;0;1;1;0;190.0;0.041666666666666664;1;0.0;0.0;0.0;0.0;1.0;0.0;0.625;2.0;0;
7145147;['INTERNET', 'IPTV-U'];335.0;0;0;1;1;0;0;0;1;2;0;220.0;0.6666666666666666;1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;0;
7176495;['3G-V', 'INTERNET', 'IPTV-P'];335.0;1;0;1;0;1;0;0;0;2;0;190.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0;
7179502;['IPTV-P', 'INTERNET'];334.0;0;0;1;0;1;0;0;0;2;0;190.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0;
7181081;['3G-V', 'INTERNET'];335.0;1;0;1;0;0;0;0;2;2;0;160.0;1.4583333333333333;1;0.0;0.0;0.0;0.0;3.0;0.0;1.0;2.0;0;
7181363;['INTERNET', 'IPTV-U'];334.0;0;0;1;1;0;0;0;0;3;5;215.0;0.0;1;0.0;0.0;5.0;0.0;0.0;0.0;0.75;2.0;0;
7181693;['3G-V'];335.0;1;0;0;0;0;0;0;1;2;0;190.0;0.5833333333333334;1;0.0;0.0;0.0;0.0;2.0;0.0;0.875;1.0;0;
7182744;['3G-V', 'WL-V'];335.0;1;0;0;0;0;1;0;0;2;0;50.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.7083333333333334;2.0;0;
7182796;['3G-V', 'INTERNET', 'WL-V'];335.0;1;0;1;0;0;1;0;0;2;1;160.0;0.0;1;0.0;0.0;1.0;0.0;0.0;0.0;0.9583333333333334;3.0;0;
7189140;['INTERNET', 'IPTV-U'];335.0;0;0;1;1;0;0;0;0;2;0;215.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.8333333333333334;2.0;0;
7189659;['INTERNET', 'IPTV-U'];335.0;0;0;1;1;0;0;0;0;2;0;215.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.9166666666666666;2.0;0;
7190632;['IPTV-P', 'INTERNET'];334.0;0;0;1;0;1;0;0;1;3;0;144.5;0.4583333333333333;1;0.0;0.0;0.0;0.0;1.0;0.0;0.8333333333333334;2.0;0;
7190874;['IPTV-P', 'INTERNET', 'WL-V'];24.0;0;0;1;0;1;1;0;0;2;0;190.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.6956521739130435;3.0;0;
7218276;['INTERNET'];334.0;0;0;1;0;0;0;0;0;2;1;160.0;0.0;1;0.0;0.0;1.0;0.0;0.0;0.0;0.8695652173913043;1.0;0;
7218393;['3G-V', 'INTERNET', 'WL-V', 'IPTV-U'];24.0;1;0;1;1;0;1;0;0;0;0;260.0;0.0;1;0.21739130434782608;1.0;0.0;0.0;0.0;0.0;0.8695652173913043;4.0;0;
7241224;['3G-V', 'INTERNET', 'IPTV-P'];334.0;1;0;1;0;1;0;0;0;2;0;190.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.6521739130434783;3.0;0;
7241349;['IPTV-P', 'INTERNET', 'WL-V'];12.0;0;0;1;0;1;1;0;0;1;1;220.0;0.0;1;1.0;1.0;1.0;0.0;0.0;0.0;0.9565217391304348;3.0;0;
7241739;['3G-V', 'INTERNET', 'IPTV-P'];334.0;1;0;1;0;1;0;0;1;2;0;190.0;0.43478260869565216;1;0.0;0.0;0.0;0.0;1.0;0.0;0.8260869565217391;3.0;0;
7244655;['3G-V', 'INTERNET', 'IPTV-U'];24.0;1;0;1;1;0;0;0;0;0;9;168.0;0.0;1;0.0;0.0;9.0;0.0;0.0;0.0;0.8695652173913043;3.0;0;
7248670;['3G-V', 'INTERNET', 'IPTV-U', '3G-D'];334.0;1;1;1;1;0;0;0;0;2;3;215.0;0.0;1;0.0;0.0;3.0;1.0;0.0;0.0;0.9130434782608695;4.0;0;
7249542;['3G-V', 'INTERNET', 'IPTV-U'];334.0;1;0;1;1;0;0;0;0;2;0;215.0;0.0;1;0.0;0.0;0.0;1.0;0.0;0.0;0.8695652173913043;3.0;0;
7251975;['3G-V', 'INTERNET'];334.0;1;0;1;0;0;0;0;0;2;4;160.0;0.0;1;0.0;0.0;5.0;1.0;0.0;0.0;0.8695652173913043;2.0;0;
7252380;['3G-V', 'WL-V', 'IPTV', 'IPTV-P', 'INTERNET'];334.0;1;0;1;0;1;1;1;1;2;0;95.0;0.5217391304347826;1;0.0;0.0;0.0;1.0;2.0;0.0;1.0;5.0;0;
7252721;['INTERNET'];334.0;0;0;1;0;0;0;0;2;2;0;160.0;1.565217391304348;1;0.0;0.0;0.0;1.0;4.0;0.0;0.8695652173913043;1.0;0;
7254287;[];24.0;0;0;0;0;0;0;1;0;0;0;190.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1;30.11.2021
7254479;['3G-V', 'INTERNET', 'IPTV-U'];24.0;1;0;1;1;0;0;0;0;2;1;220.0;0.0;1;0.0;0.0;1.0;0.0;0.0;0.0;0.8260869565217391;3.0;0;
7254529;['INTERNET', 'IPTV-U'];24.0;0;0;1;1;0;0;0;0;2;2;215.0;0.0;1;0.0;0.0;3.0;0.0;0.0;0.0;1.0;2.0;0;
5851264;['IPTV-P', 'INTERNET'];339.0;0;0;1;0;1;0;0;1;3;0;270.0;0.5;1;1.0;1.0;0.0;1.0;1.0;0.0;0.9545454545454546;2.0;0;
7261095;['WL-V', 'INTERNET'];24.0;0;0;1;0;0;1;1;0;2;1;160.0;0.0;1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;0;
7296238;['IPTV-P', 'INTERNET', 'WL-V'];24.0;0;0;1;0;1;1;0;1;2;0;190.0;0.9545454545454546;1;0.0;0.0;0.0;1.0;1.0;0.0;0.9545454545454546;3.0;0;
7297530;['IPTV-P', 'INTERNET', 'WL-V'];24.0;0;0;1;0;1;1;0;0;2;0;190.0;0.0;1;0.0;0.0;0.0;1.0;0.0;0.0;0.9545454545454546;3.0;0;
7298573;['INTERNET', 'IPTV-U'];24.0;0;0;1;1;0;0;0;1;2;5;215.0;0.4090909090909091;1;0.0;0.0;7.0;1.0;2.0;0.0;0.6818181818181818;2.0;0;
7299233;['IPTV-P', 'INTERNET'];24.0;0;0;1;0;1;0;1;1;0;0;200.0;0.8636363636363636;1;0.0;0.0;0.0;1.0;1.0;0.0;1.0;2.0;0;
7299254;['IPTV'];24.0;0;0;0;0;0;0;1;0;2;0;95.0;0.0;1;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0;
7302694;['IPTV-P', 'INTERNET', 'WL-V'];24.0;0;0;1;0;1;1;0;0;2;0;190.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0;
7306801;['WL-V', 'INTERNET', 'IPTV-U'];24.0;0;0;1;1;0;1;0;0;2;0;195.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.8636363636363636;3.0;0;
7309241;['INTERNET', 'IPTV-U'];24.0;0;0;1;1;0;0;0;1;2;0;210.0;0.6818181818181818;1;0.0;0.0;0.0;0.0;2.0;0.0;0.8181818181818182;2.0;0;
7309274;['3G-V', 'INTERNET', 'WL-V'];24.0;1;0;1;0;0;1;0;0;0;0;160.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0;
1986347;['3G-V', 'INTERNET'];24.0;1;0;1;0;0;0;0;1;2;3;160.0;1.0;1;0.0;0.0;3.0;0.0;1.0;0.0;0.9523809523809523;2.0;0;
7313566;['3G-V', 'WL-V', 'IPTV-U', 'IPTV-P', 'INTERNET'];24.0;1;0;1;1;1;1;0;1;2;0;190.0;0.7619047619047619;1;0.0;0.0;0.0;1.0;1.0;0.0;0.6666666666666666;5.0;0;
7329757;[];24.0;0;0;0;0;0;0;0;1;0;0;170.0;0.75;1;0.0;0.0;0.0;1.0;1.0;0.0;0.5;1.0;1;31.08.2021
7330266;['IPTV-P', 'INTERNET'];24.0;0;0;1;0;1;0;0;0;2;1;200.0;0.0;1;0.0;0.0;1.0;0.0;0.0;0.0;0.9047619047619048;2.0;0;
7333362;['3G-V', 'INTERNET', 'IPTV-U'];24.0;1;0;1;1;0;0;0;0;1;0;270.0;0.0;1;0.7142857142857143;1.0;0.0;1.0;0.0;0.0;0.8571428571428571;3.0;0;
7335670;['3G-V', 'IPTV-U', 'IPTV-P', '3G-D', 'INTERNET'];24.0;1;1;1;1;1;0;0;0;2;0;210.0;0.0;1;0.0;0.0;0.0;1.0;0.0;0.0;0.7142857142857143;5.0;0;
7337125;['INTERNET'];24.0;0;0;1;0;0;0;1;0;1;11;160.0;0.0;1;0.0;0.0;25.0;0.0;0.0;0.0;0.9047619047619048;1.0;0;
7337199;['IPTV-P', 'INTERNET'];24.0;0;0;1;0;1;0;0;0;2;0;200.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.9523809523809523;2.0;0;
7341305;['3G-V', 'INTERNET'];24.0;1;0;1;0;0;0;0;0;2;0;160.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.85;2.0;0;
7341889;['WL-V'];24.0;0;0;0;0;0;1;0;0;3;0;190.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.625;0.4375;1.0;1;30.09.2022
7342261;['IPTV-P', 'INTERNET', 'WL-V'];24.0;0;0;1;0;1;1;0;0;2;1;230.0;0.0;1;0.0;0.0;2.0;0.0;0.0;0.0;0.9;3.0;0;
7344658;['WL-V', 'INTERNET', 'IPTV-U'];24.0;0;0;1;1;0;1;0;0;2;9;210.0;0.0;1;0.0;0.0;9.0;1.0;0.0;0.0;1.0;3.0;0;
